Timestamp,collidingObject,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,Condition,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 11:22:40 a.m.:456,FadeQuad,30,5.802096,0.06531003,0.9513855,3.630066,3.901535,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:492,FadeQuad,30,5.802096,0.06531003,0.9513855,3.712311,3.865463,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:521,FadeQuad,30,5.79699,0.06531003,0.9513855,3.690948,3.70903,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:555,FadeQuad,30,5.802096,0.06927492,0.9446204,3.570206,3.838669,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:578,FadeQuad,30,5.817411,0.06927492,0.9446204,3.648636,3.793732,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:622,FadeQuad,30,5.822516,0.06927492,0.9446204,3.508163,3.877411,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:652,FadeQuad,30,5.832727,0.06927492,0.9446204,3.535126,3.867905,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:686,FadeQuad,30,5.832727,0.09264187,0.9346024,3.454865,3.551254,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:708,FadeQuad,30,5.837832,0.09264187,0.9346024,3.52359,3.725189,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
20/07/2022 11:22:40 a.m.:741,FadeQuad,30,5.832727,0.09264187,0.9346024,3.440659,3.70314,HeartRate,-0.00402163807302713,-0.0129171321168542,0.000441846175817773,0.000897248450201005,0.010483824647963,-0.00457922555506229,
