Timestamp,Condition,HeartRate,CognitiveLoad,Attention,Relaxation,leftPupilDialation,rightPupilDialation,collidingObject,AF3,AF4,FP1,FP2,AF7,AF8,
20/07/2022 1:16:45 p.m.:100,CaliberationScene,30,0.07747808,0.7046459,0.3933299,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:122,CaliberationScene,30,0.07747808,0.7046459,0.3933299,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:151,CaliberationScene,30,0.07747808,0.7151116,0.3903336,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:184,CaliberationScene,30,0.07792208,0.7151116,0.3903336,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:214,CaliberationScene,30,0.07792208,0.7151116,0.3903336,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:235,CaliberationScene,30,0.07747808,0.7151116,0.3903336,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:256,CaliberationScene,30,0.07792208,0.6117566,0.473694,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:285,CaliberationScene,30,0.07747808,0.6117566,0.473694,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:305,CaliberationScene,30,0.07747808,0.6117566,0.473694,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:343,CaliberationScene,30,0.07747808,0.6117566,0.473694,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:376,CaliberationScene,30,0.07792208,0.6117566,0.473694,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:418,CaliberationScene,30,0.07792208,0.4904744,0.5382919,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:437,CaliberationScene,30,0.07747808,0.4904744,0.5382919,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:469,CaliberationScene,30,0.07747808,0.4904744,0.5382919,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:490,CaliberationScene,59,0.07747808,0.4904744,0.5382919,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:512,CaliberationScene,59,0.07747808,0.5447149,0.4630867,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:552,CaliberationScene,59,0.07747808,0.5447149,0.4630867,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:572,CaliberationScene,59,0.07747808,0.5447149,0.4630867,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:591,CaliberationScene,59,0.07747808,0.5447149,0.4630867,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:612,CaliberationScene,59,0.07747808,0.6035804,0.452384,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:632,CaliberationScene,59,0.07792208,0.6035804,0.452384,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:655,CaliberationScene,59,0.07747808,0.6035804,0.452384,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:677,CaliberationScene,59,0.07747808,0.6035804,0.452384,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:719,CaliberationScene,59,0.07747808,0.6035804,0.452384,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:739,CaliberationScene,59,0.07747808,0.5937176,0.5425611,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:760,CaliberationScene,59,0.07792208,0.5937176,0.5425611,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:779,CaliberationScene,59,0.07747808,0.5937176,0.5425611,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:798,CaliberationScene,59,0.07747808,0.5937176,0.5425611,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:821,CaliberationScene,59,0.07747808,0.5548092,0.6462212,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:850,CaliberationScene,59,0.07747808,0.5548092,0.6462212,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:881,CaliberationScene,59,0.07747808,0.5548092,0.6462212,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:901,CaliberationScene,59,0.07747808,0.5548092,0.6462212,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:922,CaliberationScene,59,0.07747808,0.5844747,0.7235077,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:45 p.m.:953,CaliberationScene,59,0.07747808,0.5844747,0.7235077,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:2,CaliberationScene,59,0.07747808,0.5844747,0.7235077,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:37,CaliberationScene,59,0.07747808,0.5844747,0.7235077,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:73,CaliberationScene,59,0.07747808,0.6714398,0.8097754,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:96,CaliberationScene,59,0.07747808,0.6714398,0.8097754,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:136,CaliberationScene,59,0.07747808,0.6714398,0.8097754,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:157,CaliberationScene,59,0.07747808,0.6714398,0.8097754,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:189,CaliberationScene,59,0.07747808,0.6625729,0.8597298,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:209,CaliberationScene,59,0.07747808,0.6625729,0.8597298,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:229,CaliberationScene,59,0.07747808,0.6625729,0.8597298,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:258,CaliberationScene,59,0.07747808,0.6625729,0.8597298,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:281,CaliberationScene,59,0.07747808,0.5002025,0.8636642,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:301,CaliberationScene,59,0.07747808,0.5002025,0.8636642,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:322,CaliberationScene,59,0.07792208,0.5002025,0.8636642,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:355,CaliberationScene,59,0.07703408,0.5002025,0.8636642,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:385,CaliberationScene,59,0.07703408,0.5002025,0.8636642,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:406,CaliberationScene,59,0.07747808,0.4452348,0.8393055,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:427,CaliberationScene,72,0.07792208,0.4452348,0.8393055,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:448,CaliberationScene,72,0.07792208,0.4452348,0.8393055,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:469,CaliberationScene,72,0.07747808,0.4452348,0.8393055,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:496,CaliberationScene,72,0.07747808,0.4452348,0.8393055,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:538,CaliberationScene,72,0.07792208,0.636484,0.8374237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:570,CaliberationScene,72,0.07747808,0.636484,0.8374237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:592,CaliberationScene,72,0.07747808,0.636484,0.8374237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:613,CaliberationScene,72,0.07747808,0.7823665,0.9005237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:636,CaliberationScene,72,0.07792208,0.7823665,0.9005237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:662,CaliberationScene,72,0.07792208,0.7823665,0.9005237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:697,CaliberationScene,72,0.07792208,0.7823665,0.9005237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:731,CaliberationScene,72,0.07747808,0.7823665,0.9005237,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:764,CaliberationScene,72,0.07792208,0.786416,0.9420911,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:791,CaliberationScene,72,0.07747808,0.786416,0.9420911,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:812,CaliberationScene,72,0.07747808,0.786416,0.9420911,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:843,CaliberationScene,72,0.07747808,0.786416,0.9420911,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:863,CaliberationScene,72,0.07747808,0.6573039,0.8321415,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:889,CaliberationScene,72,0.07747808,0.6573039,0.8321415,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:914,CaliberationScene,72,0.07792208,0.6573039,0.8321415,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:937,CaliberationScene,72,0.07792208,0.6573039,0.8321415,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:958,CaliberationScene,72,0.07792208,0.6573039,0.8321415,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:46 p.m.:979,CaliberationScene,72,0.07747808,0.7378924,0.6081902,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:14,CaliberationScene,72,0.07747808,0.7378924,0.6081902,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:35,CaliberationScene,72,0.07792208,0.7378924,0.6081902,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:60,CaliberationScene,72,0.07792208,0.7378924,0.6081902,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:81,CaliberationScene,72,0.07747808,0.7378924,0.6081902,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:101,CaliberationScene,72,0.07792208,0.896112,0.5306466,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:122,CaliberationScene,72,0.07747808,0.896112,0.5306466,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:143,CaliberationScene,72,0.07836608,0.896112,0.5306466,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:182,CaliberationScene,72,0.07747808,0.896112,0.5306466,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:202,CaliberationScene,72,0.07747808,0.896112,0.5306466,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:222,CaliberationScene,72,0.07792208,0.8346598,0.5190329,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:243,CaliberationScene,72,0.07747808,0.8346598,0.5190329,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:264,CaliberationScene,72,0.07747808,0.8346598,0.5190329,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:285,CaliberationScene,72,0.07747808,0.8346598,0.5190329,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:318,CaliberationScene,72,0.07792208,0.8346598,0.5190329,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:349,CaliberationScene,67,0.07747808,0.6397089,0.5100136,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:371,CaliberationScene,67,0.07792208,0.6397089,0.5100136,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:392,CaliberationScene,67,0.07747808,0.6397089,0.5100136,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:415,CaliberationScene,67,0.07747808,0.6397089,0.5100136,4.214752,4.193405,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:443,CaliberationScene,67,0.07747808,0.6444328,0.4018763,4.107574,4.014877,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:464,CaliberationScene,67,0.07747808,0.6444328,0.4018763,4.087128,4.000946,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:495,CaliberationScene,67,0.07792208,0.6444328,0.4018763,4.094193,4.061676,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:513,CaliberationScene,67,0.07792208,0.6444328,0.4018763,4.137726,4.076324,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:534,CaliberationScene,67,0.07747808,0.8027792,0.263473,4.138794,4.076294,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:575,CaliberationScene,67,0.07747808,0.8027792,0.263473,4.149689,4.091309,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,High NaN,
20/07/2022 1:16:47 p.m.:604,CaliberationScene,67,0.07747808,0.8027792,0.263473,4.156052,4.101151,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:639,CaliberationScene,67,0.07792208,0.8027792,0.263473,4.176178,4.113998,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:672,CaliberationScene,67,0.07792208,0.9109895,0.2345716,4.190506,4.128113,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:703,CaliberationScene,67,0.07747808,0.9109895,0.2345716,4.198578,4.134827,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:723,CaliberationScene,67,0.07747808,0.9109895,0.2345716,4.198441,4.149292,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:744,CaliberationScene,67,0.07792208,0.9109895,0.2345716,4.198593,4.152969,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:773,CaliberationScene,67,0.07747808,0.7545666,0.2875315,4.203201,4.162308,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:809,CaliberationScene,67,0.07792208,0.7545666,0.2875315,4.202423,4.160767,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:850,CaliberationScene,67,0.07792208,0.7545666,0.2875315,4.202423,4.160767,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:872,CaliberationScene,67,0.07747808,0.7545666,0.2875315,4.183258,4.196671,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:893,CaliberationScene,30,0.07747808,0.6030607,0.2904735,4.225677,4.133926,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:913,CaliberationScene,30,0.07792208,0.6030607,0.2904735,4.169891,4.199585,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:934,CaliberationScene,30,0.07747808,0.6030607,0.2904735,4.169891,4.199585,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:47 p.m.:966,CaliberationScene,30,0.07792208,0.6030607,0.2904735,4.147263,4.16983,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:48 p.m.:6,CaliberationScene,30,0.07747808,0.6030607,0.2904735,4.141296,4.165863,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
20/07/2022 1:16:48 p.m.:32,CaliberationScene,30,0.07747808,0.6648098,0.1673684,4.141296,4.165863,teleport_marker_mesh,0.0108036827296019,0.00505560217425227,0.0161493066698313,0.019364632666111,0.00693372078239918,0.0049028261564672,
