TimeStamp,HeartRate,GSR,Attention,leftPupilDialation,rightPupilDialation,collidingObjectName,
15/07/2022 5:52:34 a.m.:158,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:181,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:202,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:225,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:253,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:268,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:292,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:313,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:337,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:357,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:384,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:403,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:424,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:446,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:470,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:492,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:516,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:541,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:558,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:581,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:601,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:625,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:648,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:671,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:700,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:716,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:735,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:758,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:781,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:803,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:826,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:853,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:870,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:885,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:900,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:915,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:929,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:945,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:959,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:973,77,0,0,0,0,,
15/07/2022 5:52:34 a.m.:996,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:14,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:28,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:42,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:58,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:72,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:88,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:103,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:127,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:152,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:169,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:191,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:212,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:236,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:257,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:287,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:302,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:324,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:346,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:370,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:391,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:417,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:441,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:458,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:479,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:502,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:525,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:547,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:577,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:593,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:612,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:635,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:657,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:679,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:705,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:730,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:745,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:768,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:790,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:804,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:820,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:834,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:848,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:874,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:888,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:903,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:917,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:931,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:947,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:962,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:976,77,0,0,0,0,,
15/07/2022 5:52:35 a.m.:991,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:12,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:31,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:55,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:70,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:84,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:100,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:114,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:129,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:143,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:158,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:174,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:195,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:211,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:225,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:239,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:253,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:268,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:281,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:296,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:311,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:326,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:346,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:361,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:379,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:401,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:425,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:445,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:472,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:496,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:513,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:535,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:557,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:580,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:600,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:631,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:646,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:669,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:691,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:713,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:736,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:757,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:784,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:802,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:825,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:845,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:867,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:890,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:912,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:943,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:958,77,0,0,0,0,,
15/07/2022 5:52:36 a.m.:980,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:1,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:23,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:45,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:76,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:91,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:105,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:120,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:135,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:150,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:164,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:178,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:193,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:212,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:234,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:249,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:263,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:278,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:293,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:308,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:323,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:337,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:351,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:374,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:390,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:411,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:435,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:457,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:480,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:508,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:524,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:545,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:567,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:589,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:612,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:640,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:656,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:680,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:702,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:723,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:745,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:776,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:790,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:812,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:834,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:856,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:879,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:901,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:930,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:945,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:967,77,0,0,0,0,,
15/07/2022 5:52:37 a.m.:990,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:11,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:35,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:60,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:85,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:100,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:114,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:130,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:144,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:159,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:173,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:187,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:203,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:225,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:241,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:256,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:271,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:285,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:300,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:315,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:329,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:343,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:365,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:380,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:394,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:409,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:424,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:440,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:456,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:471,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:487,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:515,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:531,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:546,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:567,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:589,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:611,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:635,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:663,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:679,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:701,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:722,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:744,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:767,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:793,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:817,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:834,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:857,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:879,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:900,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:924,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:948,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:971,77,0,0,0,0,,
15/07/2022 5:52:38 a.m.:993,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:15,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:34,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:57,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:79,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:101,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:123,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:151,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:166,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:191,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:211,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:233,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:255,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:270,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:293,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:308,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:322,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:336,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:350,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:364,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:381,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:395,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:411,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:434,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:449,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:463,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:479,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:493,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:507,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:523,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:539,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:552,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:574,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:590,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:612,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:634,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:656,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:678,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:702,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:728,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:744,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:767,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:789,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:812,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:834,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:856,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:885,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:901,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:923,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:944,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:966,77,0,0,0,0,,
15/07/2022 5:52:39 a.m.:989,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:14,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:40,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:56,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:77,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:101,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:122,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:145,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:167,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:195,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:213,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:233,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:255,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:277,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:300,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:324,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:351,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:365,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:379,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:396,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:411,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:425,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:439,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:453,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:467,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:493,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:510,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:525,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:539,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:552,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:567,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:582,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:597,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:611,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:628,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:650,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:665,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:679,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:694,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:709,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:722,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:736,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:751,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:766,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:783,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:805,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:821,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:836,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:850,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:864,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:879,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:894,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:911,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:936,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:961,77,0,0,0,0,,
15/07/2022 5:52:40 a.m.:977,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:0,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:22,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:44,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:67,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:91,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:118,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:133,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:154,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:177,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:200,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:222,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:247,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:273,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:289,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:311,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:333,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:356,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:377,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:399,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:428,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:445,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:466,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:489,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:511,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:532,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:555,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:580,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:600,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:621,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:637,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:651,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:665,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:681,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:696,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:709,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:726,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:749,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:766,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:782,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:800,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:816,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:831,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:846,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:862,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:877,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:907,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:923,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:944,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:965,77,0,0,0,0,,
15/07/2022 5:52:41 a.m.:990,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:10,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:32,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:58,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:84,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:105,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:122,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:144,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:167,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:190,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:212,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:232,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:258,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:279,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:300,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:321,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:345,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:366,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:391,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:416,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:432,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:456,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:476,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:499,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:521,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:543,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:571,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:588,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:604,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:618,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:633,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:648,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:662,77,0,0,0,0,,
15/07/2022 5:52:42 a.m.:678,77,0,0,0,0,,
