Timestamp,HeartRate,CognitiveLoad,Attention,leftPupilDialation,rightPupilDialation,collidingObject,
15/07/2022 9:42:40 a.m.:504,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:535,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:566,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:591,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:616,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:642,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:668,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:694,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:720,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:743,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:767,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:793,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:825,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:850,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:875,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:900,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:924,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:956,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:40 a.m.:981,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:4,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:26,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:52,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:83,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:106,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:131,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:154,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:177,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:208,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:232,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:257,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:281,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:305,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:335,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:359,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:386,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:410,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:434,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:468,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:492,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:516,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:539,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:561,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:591,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:616,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:640,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:664,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:686,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:714,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:738,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:764,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:788,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:811,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:843,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:867,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:893,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:916,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:940,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:973,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:41 a.m.:996,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:20,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:43,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:66,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:97,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:119,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:143,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:166,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:191,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:222,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:248,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:275,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:300,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:324,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:358,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:380,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:405,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:428,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:450,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:482,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:505,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:531,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:555,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:581,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:609,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:632,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:659,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:683,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:706,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:738,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:761,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:785,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:808,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:832,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:864,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:887,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:911,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:936,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:959,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:42 a.m.:992,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:17,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:46,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:80,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:117,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:150,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:179,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:213,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:247,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:280,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:313,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:346,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:380,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:413,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:452,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:481,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:514,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:546,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:586,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:614,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:646,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:680,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:717,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:746,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:780,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:813,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:852,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:880,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:913,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:946,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:43 a.m.:984,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:12,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:45,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:69,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:94,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:120,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:143,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:168,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:192,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:216,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:240,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:265,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:292,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:316,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:339,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:363,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:394,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:418,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:441,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:466,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:491,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:523,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:547,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:572,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:596,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:618,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:651,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:675,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:699,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:724,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:749,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:781,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:803,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:826,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:849,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:871,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:897,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:922,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:948,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:974,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:44 a.m.:997,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:21,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:53,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:76,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:101,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:125,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:149,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:179,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:201,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:225,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:249,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:270,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:297,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:320,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:344,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:368,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:392,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:424,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:450,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:475,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:500,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:523,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:554,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:579,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:602,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:625,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:649,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:682,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:707,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:730,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:755,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:778,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:802,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:831,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:860,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:885,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:911,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:935,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:964,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:45 a.m.:986,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:10,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:34,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:59,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:85,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:111,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:136,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:161,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:186,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:209,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:240,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:265,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:289,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:313,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:337,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:368,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:391,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:423,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:457,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:496,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:523,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:557,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:590,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:628,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:657,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:690,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:723,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:763,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:791,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:823,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:857,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:896,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:923,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:957,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:46 a.m.:990,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:27,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:56,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:89,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:123,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:162,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:190,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:223,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:257,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:295,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:323,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:357,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:390,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:429,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:455,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:481,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:506,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:531,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:562,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:586,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:609,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:635,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:661,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:694,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:718,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:742,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:765,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:790,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:820,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:843,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:867,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:890,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:912,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:940,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:963,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:47 a.m.:986,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:11,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:34,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:67,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:91,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:117,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:141,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:166,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:198,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:221,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:246,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:272,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:297,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:331,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:356,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:379,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:401,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:424,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:450,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:478,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:508,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:533,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:559,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:584,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:609,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:633,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:657,77,0,0,3.077759,2.87825,InstructionDialogue,
15/07/2022 9:42:48 a.m.:679,77,0,0,3.077759,2.87825,InstructionDialogue,
