TimeStamp,HeartRate,GSR,Attention,leftPupilDialation,rightPupilDialation,collidingObjectName,
15/07/2022 8:11:13 a.m.:185,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:221,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:248,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:266,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:293,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:324,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:344,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:362,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:388,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:408,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:427,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:450,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:482,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:502,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:519,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:537,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:561,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:582,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:604,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:630,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:648,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:671,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:693,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:715,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:738,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:764,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:787,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:815,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:833,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:848,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:872,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:900,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:927,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:944,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:960,77,0,0,0,0,,
15/07/2022 8:11:13 a.m.:983,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:4,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:32,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:51,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:76,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:94,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:115,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:138,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:163,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:189,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:219,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:238,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:255,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:271,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:295,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:319,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:339,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:360,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:383,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:407,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:427,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:453,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:472,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:493,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:515,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:538,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:561,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:586,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:622,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:649,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:668,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:688,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:706,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:723,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:760,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:782,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:800,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:821,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:839,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:857,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:875,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:894,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:933,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:959,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:978,77,0,0,0,0,,
15/07/2022 8:11:14 a.m.:995,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:12,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:36,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:53,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:78,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:100,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:120,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:137,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:159,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:186,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:219,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:237,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:253,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:269,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:292,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:314,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:337,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:362,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:381,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:402,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:425,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:448,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:470,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:496,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:514,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:538,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:559,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:582,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:604,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:626,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:651,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:672,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:692,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:714,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:737,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:759,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:781,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:807,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:832,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:853,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:870,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:892,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:915,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:937,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:961,77,0,0,0,0,,
15/07/2022 8:11:15 a.m.:985,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:5,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:22,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:40,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:57,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:74,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:91,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:114,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:134,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:150,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:166,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:182,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:204,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:225,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:251,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:281,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:309,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:327,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:354,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:377,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:396,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:413,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:432,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:448,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:470,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:492,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:518,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:536,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:559,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:581,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:603,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:626,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:652,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:671,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:692,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:717,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:739,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:759,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:784,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:808,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:826,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:848,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:874,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:893,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:915,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:940,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:960,77,0,0,0,0,,
15/07/2022 8:11:16 a.m.:981,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:3,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:26,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:49,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:77,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:95,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:114,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:138,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:159,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:177,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:201,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:222,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:239,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:259,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:279,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:299,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:318,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:350,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:368,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:386,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:404,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:423,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:444,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:462,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:485,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:506,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:529,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:549,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:570,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:593,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:623,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:644,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:661,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:684,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:703,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:725,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:747,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:778,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:794,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:814,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:836,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:859,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:880,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:908,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:936,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:952,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:971,77,0,0,0,0,,
15/07/2022 8:11:17 a.m.:991,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:14,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:36,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:62,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:82,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:104,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:125,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:147,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:170,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:201,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:217,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:236,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:259,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:281,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:303,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:329,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:349,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:375,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:400,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:416,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:436,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:461,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:482,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:503,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:525,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:548,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:569,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:599,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:644,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:663,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:682,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:704,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:722,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:739,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:758,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:791,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:816,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:843,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:861,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:887,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:911,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:938,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:956,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:973,77,0,0,0,0,,
15/07/2022 8:11:18 a.m.:991,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:14,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:35,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:62,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:80,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:102,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:125,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:147,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:170,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:204,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:225,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:245,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:262,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:282,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:303,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:327,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:350,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:371,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:391,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:414,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:435,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:457,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:483,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:502,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:524,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:546,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:569,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:591,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:616,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:637,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:663,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:687,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:703,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:723,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:755,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:771,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:791,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:813,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:835,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:858,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:888,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:913,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:931,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:948,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:974,77,0,0,0,0,,
15/07/2022 8:11:19 a.m.:991,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:6,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:30,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:50,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:67,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:86,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:101,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:116,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:133,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:148,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:172,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:192,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:208,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:224,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:245,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:267,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:290,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:320,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:338,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:357,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:380,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:406,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:424,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:461,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:478,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:503,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:519,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:534,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:556,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:585,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:607,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:623,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:645,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:669,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:690,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:728,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:751,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:767,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:783,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:800,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:823,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:845,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:870,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:890,77,0,0,0,0,,
15/07/2022 8:11:20 a.m.:915,77,0,0,0,0,,
Assets/Scenes/Caliberation.unity,Assets/Scenes/Caliberation.unity,Assets/Scenes/Caliberation.unity,Assets/Scenes/Caliberation.unity,Assets/Scenes/Caliberation.unity,Assets/Scenes/Caliberation.unity,Assets/Scenes/Caliberation.unity,
15/07/2022 8:11:23 a.m.:592,77,0,0,0,0,,
15/07/2022 8:11:23 a.m.:802,77,0,0,0,0,,
15/07/2022 8:11:23 a.m.:940,77,0,0,0,0,,
15/07/2022 8:11:23 a.m.:977,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:9,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:37,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:64,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:89,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:122,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:154,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:187,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:221,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:254,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:296,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:322,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:353,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:388,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:422,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:455,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:487,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:520,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:554,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:587,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:626,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:656,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:688,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:721,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:753,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:795,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:821,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:854,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:888,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:926,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:972,77,0,0,0,0,,
15/07/2022 8:11:24 a.m.:998,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:23,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:55,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:87,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:119,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:153,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:187,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:220,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:255,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:287,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:319,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:353,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:394,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:420,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:452,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:487,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:520,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:553,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:586,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:619,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:653,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:697,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:722,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:753,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:786,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:820,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:855,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:888,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:920,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:953,77,0,0,0,0,,
15/07/2022 8:11:25 a.m.:986,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:21,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:53,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:86,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:111,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:146,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:173,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:198,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:225,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:252,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:277,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:309,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:332,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:357,77,0,0,0,0,,
15/07/2022 8:11:26 a.m.:384,77,0,0,0,0,,
